UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
PI,GD,45592059000154,7896004711690,Betametasona + Gentamicina 0.5+1 mg/g Bisnaga 30 g Creme,Total Comércio - PI,16.0,0.0,26.76,0.0,6.41,6.11,2026-07-27 07:30:02,OK,
PI,GD,45592059000154,7896004711690,Betametasona + Gentamicina 0.5+1 mg/g Bisnaga 30 g Creme,Panpharma - PI,19.0,0.0,26.76,0.0,6.84,7.05,2026-07-27 07:30:02,OK,
PI,GD,45592059000154,7896004711744,Tramadol 50 mg Caixa 10 Cápsulas,Plusfarma - PI,73.0,0.0,29.86,0.0,5.87,5.87,2026-07-27 07:30:05,OK,
PI,GD,45592059000154,7896004711744,Tramadol 50 mg Caixa 10 Cápsulas,Nazaria - PI,154.0,0.0,29.86,0.0,6.19,5.9,2026-07-27 07:30:05,OK,
PI,GD,45592059000154,7896004711744,Tramadol 50 mg Caixa 10 Cápsulas,Total Comércio - PI,57.0,0.0,29.86,0.0,6.19,5.9,2026-07-27 07:30:05,OK,
PI,GD,45592059000154,7896004711744,Tramadol 50 mg Caixa 10 Cápsulas,Panpharma - PI,19.0,0.0,29.86,0.0,6.79,7.07,2026-07-27 07:30:05,OK,
PI,GD,45592059000154,7896004711850,Betametasona 0.5 mg/g Bisnaga 30 g Creme,Plusfarma - PI,41.0,0.0,29.83,0.0,22.19,22.19,2026-07-27 07:30:08,OK,
PI,GD,45592059000154,7896004711850,Betametasona 0.5 mg/g Bisnaga 30 g Creme,Nazaria - PI,112.0,0.0,29.83,0.0,23.89,22.78,2026-07-27 07:30:08,OK,
PI,GD,45592059000154,7896004711850,Betametasona 0.5 mg/g Bisnaga 30 g Creme,Total Comércio - PI,31.0,0.0,29.83,0.0,23.89,22.78,2026-07-27 07:30:08,OK,
PI,GD,45592059000154,7896004711850,Betametasona 0.5 mg/g Bisnaga 30 g Creme,Panpharma - PI,58.0,0.0,29.83,0.0,23.9,23.39,2026-07-27 07:30:08,OK,
PI,GD,45592059000154,7896004712048,Triancinolona Acetonida 1 mg/g Bisnaga 10 g Pomada Bucal,Plusfarma - PI,534.0,0.0,13.7,0.0,4.26,4.26,2026-07-27 07:30:12,OK,
PI,GD,45592059000154,7896004712048,Triancinolona Acetonida 1 mg/g Bisnaga 10 g Pomada Bucal,Panpharma - PI,40.0,0.0,13.7,0.0,4.3,4.38,2026-07-27 07:30:12,OK,
PI,GD,45592059000154,7896004712048,Triancinolona Acetonida 1 mg/g Bisnaga 10 g Pomada Bucal,Nazaria - PI,1017.0,0.0,13.7,0.0,4.46,4.26,2026-07-27 07:30:12,OK,
PI,GD,45592059000154,7896004712048,Triancinolona Acetonida 1 mg/g Bisnaga 10 g Pomada Bucal,Total Comércio - PI,631.0,0.0,13.7,0.0,4.46,4.26,2026-07-27 07:30:12,OK,
PI,GD,45592059000154,7896004712147,Dexametasona 4 mg Caixa 10 Comprimidos,Plusfarma - PI,725.0,0.0,13.39,0.0,4.5,4.5,2026-07-27 07:30:15,OK,
PI,GD,45592059000154,7896004712147,Dexametasona 4 mg Caixa 10 Comprimidos,Panpharma - PI,105.0,0.0,13.39,0.0,5.0,5.04,2026-07-27 07:30:15,OK,
PI,GD,45592059000154,7896004712147,Dexametasona 4 mg Caixa 10 Comprimidos,Nazaria - PI,6563.0,0.0,13.39,0.0,5.15,4.91,2026-07-27 07:30:15,OK,
PI,GD,45592059000154,7896004712413,Clobetasol 0.5 mg/g Bisnaga 30 g Creme,Plusfarma - PI,1.0,0.0,22.79,0.0,6.69,6.69,2026-07-27 07:30:18,OK,
PI,GD,45592059000154,7896004712413,Clobetasol 0.5 mg/g Bisnaga 30 g Creme,Total Comércio - PI,6.0,0.0,22.79,0.0,7.64,7.29,2026-07-27 07:30:18,OK,
PI,GD,45592059000154,7896004712499,Doxazosina 2 mg Caixa 30 Comprimidos,Plusfarma - PI,14.0,0.0,45.74,0.0,5.74,5.74,2026-07-27 07:30:21,OK,
PI,GD,45592059000154,7896004712499,Doxazosina 2 mg Caixa 30 Comprimidos,Panpharma - PI,29.0,0.0,45.74,0.0,6.02,6.65,2026-07-27 07:30:21,OK,
PI,GD,45592059000154,7896004712499,Doxazosina 2 mg Caixa 30 Comprimidos,Nazaria - PI,78.0,0.0,45.74,0.0,6.98,6.66,2026-07-27 07:30:21,OK,
PI,GD,45592059000154,7896004712581,Cefalexina 1 g Caixa 8 Comprimidos Revestidos,Plusfarma - PI,10.0,0.0,83.2,0.0,53.15,53.15,2026-07-27 07:30:24,OK,
PI,GD,45592059000154,7896004712581,Cefalexina 1 g Caixa 8 Comprimidos Revestidos,Nazaria - PI,99.0,0.0,83.2,0.0,55.73,53.15,2026-07-27 07:30:24,OK,
PI,GD,45592059000154,7896004712581,Cefalexina 1 g Caixa 8 Comprimidos Revestidos,Total Comércio - PI,57.0,0.0,83.2,0.0,55.73,53.15,2026-07-27 07:30:24,OK,
